audio_filepath,tempo,genre,duration
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\104903-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\104905-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\104905-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\104902-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\104902-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\104904-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\104904-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105001-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105001-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105003-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105003-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105005-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105005-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105007-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105007-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105002-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105002-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105004-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105004-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105006-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105006-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105501-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105501-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105503-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105503-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105502-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105502-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105504-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105504-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105701-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105701-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105703-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105703-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105702-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105702-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105704-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105704-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105801-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105801-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105803-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105803-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105805-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105805-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105802-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105802-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105804-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105804-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105901-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105901-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105902-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\105902-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106201-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106201-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106203-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106203-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106205-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106205-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106202-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106202-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106204-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106204-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106501-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106501-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106503-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106503-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106521-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106521-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106502-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106502-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106504-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106504-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106516-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106516-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106601-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106601-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106603-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106603-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106605-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106605-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106602-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106602-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106604-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106604-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106606-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106606-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106701-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106701-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106703-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106703-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106705-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106705-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106707-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106707-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106709-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106709-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106702-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106702-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106704-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106704-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106706-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106706-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106708-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106708-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106710-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\106710-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107101-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107101-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107103-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107103-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107105-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107105-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107102-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107102-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107104-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107104-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107118-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107118-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107301-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107301-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107303-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107303-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107305-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107305-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107307-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107307-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107309-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107309-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107311-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107311-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107302-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107302-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107304-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107304-2.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107306-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107306-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107308-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107308-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107310-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107310-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107312-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\107312-2.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\114708-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\115128-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\116201-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\116203-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\116205-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\116207-1.wav,84.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\116204-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\116208-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\116210-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\116813-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\116815-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\116814-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\118721-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\118723-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\118725-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\118727-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\118729-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\118722-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\118724-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\118726-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\118728-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\118730-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Waltz\115721-1.wav,87.0,Waltz,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Tango\100605-1.wav,128.0,Tango,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Tango\100605-2.wav,128.0,Tango,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Tango\100607-1.wav,128.0,Tango,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Tango\100607-2.wav,128.0,Tango,<function duration at 0x00000276FCAF1F70>
